,SHELL ID#,Molding Date,Inspection date,Mold station #,Number of ribs,Mold type,Shell diameter,Tank Type,Resin Type,Total Sprayers Worked,Rework
1424,91009691 A,2023-07-17,2023-07-18,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.07
1425,904057062623 A,2023-07-17,2023-07-18,6.0,,02-Steel,4.0,04-SW-NSF,09- DION 490-28 SUMMER,1,0.0
1426,904057062623 B,2023-07-17,2023-07-18,6.0,1.0,02-Steel,4.0,04-SW-NSF,09- DION 490-28 SUMMER,1,0.0
1427,91009568 C,2023-06-28,2023-07-18,4.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.34
1428,908221729 B,2023-07-17,2023-07-18,,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.06
1429,91008336 A,2023-07-17,2023-07-18,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.0
1430,908221729 A,2023-07-06,2023-07-19,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.31
1431,91008336 B,,2023-07-19,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
1432,908221731 B,2023-07-06,2023-07-19,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.23
1433,908221636 B,2023-07-18,2023-07-19,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1434,91008336 C,,2023-07-20,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.1
1435,908221636 A,2023-07-17,2023-07-20,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
1436,91009350 A,2023-07-10,2023-07-20,,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,0,0.11
1437,91009350 B,2023-07-10,2023-07-20,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.18
1438,91009350 C,2023-07-10,2023-07-20,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.18
1439,91009692 A,2023-07-18,2023-07-20,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1440,908221731 A,2023-07-18,2023-07-20,,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1
1441,91009693 A,2023-07-19,2023-07-20,,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.25
1442,91009693 C,2023-07-19,2023-07-20,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.13
1443,91008337 B,2023-07-18,2023-07-20,,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.06
1444,91009693 B ,2023-07-19,2023-07-20,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.11
1445,908221761 A,2023-07-17,2023-07-21,1.0,7.0,02-Steel,8.0,01-SW-Non UL,09- DION 490-28 SUMMER,1,0.0
1446,908221761 B,2023-07-14,2023-07-21,1.0,7.0,02-Steel,8.0,01-SW-Non UL,09- DION 490-28 SUMMER,1,0.0
1447,91008337 C,2023-07-18,2023-07-21,1.0,15.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.06
1448,91009721 A,2023-07-17,2023-07-21,2.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1252
1449,91008337 A,2023-07-18,2023-07-21,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.31
1450,91009718 B,2023-07-19,2023-07-21,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1451,9109723 A,2023-07-18,2023-07-21,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.44
1452,91009721 C,2023-07-18,2023-07-21,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.77
1453,91009723 B,2023-07-19,2023-07-21,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.71
1454,908221633 B,2023-07-20,2023-07-22,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.23
1455,91009720 A,2023-07-20,2023-07-22,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0111
1456,9908221633 A,2023-06-27,2023-07-22,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.52
1457,91009719 A,2023-07-21,2023-07-22,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.22
1458,91009720 B,2023-07-17,2023-07-22,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1459,91009718 A,2023-07-19,2023-07-22,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1460,91009719 C,2023-07-17,2023-07-23,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,3,0.22
1461,91009721 B,2023-07-19,2023-07-23,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.013500000000000002
1462,908221733 C,2023-07-21,2023-07-23,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.84
1463,908221733 A,2023-07-21,2023-07-23,1.0,8.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.99
1464, 91009692 B,2023-07-18,2023-07-23,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.32
1465,908221733 B,2023-07-14,2023-07-23,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1466,91009722 B,2023-07-21,2023-07-24,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.04
1467,91009722 A,2023-07-21,2023-07-24,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.18
1468,91009719 B,2023-07-20,2023-07-24,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.3
1469,91009737A,2023-07-21,2023-07-24,4.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.13
1470,91009737B,2023-07-21,2023-07-24,2.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.11
1471,91009720C,2023-07-20,2023-07-24,4.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,3,0.22
1472,91009738B,2023-07-22,2023-07-24,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.08
1473,91009738 A,2023-07-24,2023-07-25,5.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.11
1474,91009737 C,2023-07-20,2023-07-25,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.04
1475,91009752 B,2023-07-24,2023-07-25,3.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
1476,908221734B,2023-07-24,2023-07-25,3.0,7.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.14
1477,91009752A,2023-07-24,2023-07-25,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.74
1478,908221749A,2023-07-25,2023-07-25,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
1479,91009785 A,2023-07-24,2023-07-26,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.07
1480,91009753 C,2023-07-25,2023-07-26,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
1481,91009785 B,2023-07-24,2023-07-26,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.64
1482,908221749 B,2023-07-24,2023-07-26,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.78
1483,91009753 A,2023-07-25,2023-07-26,2.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.28
1484,91009732 B,2023-07-24,2023-07-26,3.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.12
1485,90400121 B,2023-07-24,2023-07-26,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1486,91009732 A,2023-07-25,2023-07-26,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.3
1487,90400121 A,2023-07-25,2023-07-26,1.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1488,91009753B,2023-07-25,2023-07-26,4.0,3.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
1489,908221734A,2023-07-24,2023-07-26,1.0,7.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.27
1490,908221734C,2023-07-24,2023-07-26,1.0,11.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.29
1491,908221637A,2023-07-25,2023-07-26,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.31
1492,91009744B,2023-07-25,2023-07-26,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.2
1493,908221637B,2023-07-25,2023-07-26,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.23
1494,91009744 A,,2023-07-27,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.0
1495,91009776 A,2023-07-27,2023-07-27,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.05
1496,91009776 B,2023-07-26,2023-07-27,4.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.51
1497,91009745 B,2023-07-26,2023-07-27,3.0,3.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1498,91009745 A,2023-07-25,2023-07-27,3.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0127
1499,91009789A,2023-07-26,2023-07-27,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.09
1500,91009786B,2023-07-26,2023-07-27,5.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.08
1501,91009789B,2023-07-26,2023-07-27,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
1502,91009786A,2023-07-27,2023-07-27,2.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
1503,91009777 B,2023-07-27,2023-07-28,2.0,5.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.25
1504,908221638 A,2023-07-27,2023-07-31,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1505,908221638 B,2023-07-27,2023-07-31,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1506,908221453 C,2023-07-27,2023-07-31,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1507,908221453 B,2023-07-27,2023-07-31,1.0,3.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.23
1508,908221453 D,2023-07-27,2023-07-31,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1509,908221453 A,2023-07-27,2023-07-31,1.0,3.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,0,0.34
1510,91009790 B,2023-07-27,2023-07-31,4.0,3.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.33
1511,91009790 A,2023-07-27,2023-07-31,3.0,4.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.35
1512,91009790 C,2023-07-27,2023-07-31,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
1513,908221769B,2023-07-28,2023-07-31,1.0,4.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.19
1514,91009807 A,2023-07-27,2023-07-31,2.0,,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.3
1515,908221762B,2023-07-30,2023-07-31,1.0,7.0,02-Steel,8.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1516,91009807 B,2023-07-28,2023-07-31,5.0,3.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.65
1517,91009745 C,2023-07-20,2023-07-31,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1518,908221769A,2023-07-28,2023-07-31,1.0,5.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.51
1519,908221762A,2023-07-30,2023-07-31,1.0,8.0,02-Steel,8.0,02-SW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1520,91009777 A,2023-07-27,2023-08-01,4.0,6.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.024700000000000003
1521,91009807 C,,2023-08-01,5.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.14
1522,91009806 B,2023-07-28,2023-08-01,2.0,7.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.05
1523,91009817B,2023-07-30,2023-08-01,5.0,14.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.12
1524,91009806A,2023-07-31,2023-08-01,4.0,8.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.37
1525,91009818 B,2023-07-20,2023-08-01,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.061900000000000004
1526,904058071724 A,2023-07-20,2023-08-01,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1527,904058071724 B,2023-07-25,2023-08-01,6.0,1.0,02-Steel,4.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.0
1528,91009818 C,2023-07-31,2023-08-02,3.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.13
1529,91009890 A,2023-07-31,2023-08-02,3.0,11.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.15
1530,91009890 B,2023-07-31,2023-08-02,2.0,10.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.16
1531,908221312 B,2023-08-01,2023-08-02,1.0,9.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.34
1532,91009842 A,2023-08-01,2023-08-02,5.0,11.0,02-Steel,10.0,01-SW-Non UL,09- DION 490-28 SUMMER,1,0.07
1533,91009842 B,2023-08-01,2023-08-02,5.0,10.0,02-Steel,10.0,01-SW-Non UL,09- DION 490-28 SUMMER,2,0.08
1534,180,2023-08-01,2023-08-02,5.0,15.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,2,0.17
1535,908221313 A,2023-07-13,2023-08-02,1.0,10.0,02-Steel,8.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.1
1536,91009892B,2023-08-01,2023-08-02,2.0,9.0,02-Steel,10.0,05-DW-UL/ULC,09- DION 490-28 SUMMER,1,0.17
